year,date,median,low,high
2020,2020-06-12,2,0,10.958972698876515
2020,2020-07-24,2,0,11.34179087409158
2020,2020-09-14,2,0,10.689299236536161
2020,2020-08-27,2,0,10.004807594702294
2019,2020-06-10,3,0,16.498524937299393
2019,2020-08-11,2,0,13.497227945158189
2019,2020-12-11,3,0,17.734946880229547
2020,2020-03-29,1,0,8.73872742991807
2020,2020-07-10,2,0,10.051506004831653
2019,2020-01-09,8,0,37.90731733789748
2020,2020-09-27,1,0,9.613648579479918
2020,2020-01-05,3,0,16.666662143134253
2020,2020-01-26,3,0,16.652132760043994
2020,2020-06-17,2,0,10.414957207853094
2020,2020-07-08,2,0,9.620466346289607
2020,2020-03-07,3,0,17.55846697931411
2019,2020-02-10,2,0,19.08597891312553
2019,2020-05-28,4,0,17.040785788365405
2019,2020-09-05,4,0,19.539807608283375
2019,2020-09-12,4,0,27.381487714244084
2020,2020-05-08,2,0,10.4802688059003
2020,2020-06-01,2,0,10.52925158554483
2020,2020-08-24,2,0,10.49528234929054
2020,2020-09-10,2,0,10.917541383431391
2020,2020-05-30,1,0,9.604126102435846
2020,2020-10-22,2,0,10.980504025046185
2019,2020-01-14,4,0,19.982768463776736
2019,2020-01-17,4,0,19.85568455747857
2019,2020-04-10,4,0,21.376539338397226
2019,2020-07-06,3,0,14.802221467235373
2019,2020-07-24,4,0,16.88831477718219
2020,2020-04-07,1,0,8.709762743457741
2019,2020-02-16,3,0,17.986918903326057
2019,2020-05-29,4,0,17.690569674704083
2019,2020-01-22,3,0,17.76456243855604
2019,2020-02-24,3,0,15.531164240104475
2019,2020-08-19,3,0,16.10763708803237
2019,2020-09-27,4,0,18.894147564149783
2019,2020-12-18,4,0,18.56876020262832
2020,2020-01-13,4,0,20.301242825683918
2020,2020-02-22,3,0,16.698590961076953
2020,2020-02-23,3,0,17.41526401375603
2019,2020-11-16,3,0,21.734186155063263
2020,2020-07-07,2,0,10.259772419636564
2020,2020-10-29,2,0,10.508665240134057
2020,2020-11-10,2,0,10.513586471146676
2020,2020-08-30,1,0,8.634186382120555
2020,2020-09-22,2,0,10.357812988441045
2019,2020-02-04,4,0,168.38770658416192
2019,2020-02-21,4,0,20.29237271581464
2019,2020-05-05,3,0,16.392139942739867
2019,2020-07-15,3,0,16.576499490548606
2019,2020-09-09,4,0,21.38464453542342
2019,2020-11-12,3,0,16.484887348235304
2020,2020-11-23,2,0,11.243371046020346
2020,2020-04-13,1,0,6.625615948826084
2019,2020-05-27,3,0,15.709714279480362
2019,2020-11-02,3,0,16.38178940353081
2020,2020-02-21,4,0,17.59723969997787
2020,2020-05-05,2,0,10.535195855212255
2019,2020-07-05,3,0,14.809737270882525
2020,2020-05-01,2,0,9.889598194889807
2019,2020-05-16,4,0,20.80126641092818
2019,2020-04-17,5,0,22.38497204116567
2019,2020-05-01,4,0,20.051680516950718
2019,2020-10-19,3,0,15.850909253937942
2020,2020-04-09,1,0,8.622613206237581
2020,2020-08-18,2,0,10.352404218563295
2019,2020-09-17,4,0,20.53874238101289
2020,2020-04-03,1,0,9.661690709598435
2019,2020-06-09,3,0,15.579882814831567
2019,2020-08-15,4,0,15.899791160687284
2019,2020-11-08,4,0,16.114585240883883
2020,2020-01-16,4,0,18.71169357475183
2020,2020-03-23,1,0,8.86700362540697
2020,2020-08-20,2,0,10.929392959712379
2020,2020-11-29,1,0,8.18407454757838
2020,2020-07-28,2,0,10.650378468338786
2020,2020-07-31,2,0,11.4866381556921
2020,2020-10-25,1,0,9.730554275492972
2020,2020-07-19,1,0,9.313369771334001
2019,2020-06-21,4,0,17.259122937360786
2019,2020-07-04,2,0,14.702971358234072
2019,2020-09-04,4,0,19.596683541955016
2019,2020-09-28,3,0,15.263014917087478
2019,2020-11-11,3,0,16.15768702652153
2020,2020-05-15,2,0,10.214285074363978
2019,2020-12-10,4,0,17.72503290400917
2020,2020-05-10,1,0,8.23671844671573
2020,2020-06-05,2,0,10.779356995468522
2020,2020-11-03,2,0,11.008908326691557
2020,2020-09-30,2,0,11.15333743029637
2019,2020-06-30,3,0,14.530808939692237
2019,2020-09-30,3,0,17.67657867387726
2019,2020-10-30,4,0,17.92033077689842
2020,2020-01-27,4,0,20.367605709203097
2020,2020-04-08,1,0,8.533753576347092
2020,2020-04-24,1,0,8.425419614911874
2020,2020-05-27,2,0,9.974594985399822
2020,2020-08-04,2,0,9.788512531841636
2020,2020-11-21,2,0,11.246472745051033
2019,2020-01-19,3,0,18.005421399610086
2019,2020-05-17,4,0,20.43955099184688
2020,2020-02-13,4,0,19.597691625443133
2020,2020-05-28,2,0,10.08854837853243
2020,2020-07-21,2,0,10.459060191941688
2019,2020-04-23,3,0,18.77458000299613
2019,2020-10-14,3,0,14.36156853345796
2019,2020-02-13,4,0,19.959823981406725
2019,2020-06-11,4,0,18.38080963987234
2019,2020-11-04,4,0,18.88259706136663
2020,2020-01-20,3,0,15.139851362855861
2020,2020-08-05,2,0,11.217328175486065
2020,2020-11-16,2,0,10.369665331746166
2019,2020-04-18,4,0,20.367156609437195
2019,2020-10-22,3,0,17.163866044466467
2020,2020-01-08,4,0,19.578452393203314
2020,2020-02-06,4,0,19.503877811487556
2020,2020-03-25,2,0,11.271615500174873
2020,2020-08-11,2,0,10.891883530961866
2019,2020-10-09,3,0,15.29128768931401
2019,2020-01-29,4,0,19.02040656430109
2019,2020-03-08,4,0,19.076701600318863
2019,2020-12-08,3,0,15.601951013525827
2020,2020-02-18,4,0,17.252261403969953
2019,2020-11-01,4,0,17.791662338413417
2020,2020-04-06,1,0,9.021890942989975
